product_url,product_name,product_category_tree,pid,retail_price,discounted_price,,Date
http://www.flipkart.com/shilpkala-casual-short-sleeve-printed-women-s-top/p/itme954fyqjdagfp?pid=TOPE954FNTYZQVFZ,Shilpkala Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE954FNTYZQVFZ,999,999,,01-11-2022
http://www.flipkart.com/shilpkala-casual-sleeveless-printed-women-s-top/p/itme954fqujgvzkg?pid=TOPE954FHVFSGAQF,Shilpkala Casual Sleeveless Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE954FHVFSGAQF,699,699,,01-11-2022
http://www.flipkart.com/shilpkala-casual-sleeveless-printed-women-s-top/p/itme954f6kq36wzc?pid=TOPE954FVTRCRXUN,Shilpkala Casual Sleeveless Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE954FVTRCRXUN,999,999,,01-11-2022
http://www.flipkart.com/shilpkala-casual-sleeveless-printed-women-s-top/p/itme954fdab3j3hy?pid=TOPE954F2MKDZFTF,Shilpkala Casual Sleeveless Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE954F2MKDZFTF,999,999,,01-11-2022
http://www.flipkart.com/shilpkala-casual-bell-sleeve-printed-women-s-top/p/itme8dpretfzg26u?pid=TOPE8DPRGZBFCGFG,Shilpkala Casual Bell Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE8DPRGZBFCGFG,799,799,,01-11-2022
http://www.flipkart.com/shilpkala-casual-sleeveless-printed-women-s-top/p/itme8dprghthkcuc?pid=TOPE8DPRUWZRK9WM,Shilpkala Casual Sleeveless Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE8DPRUWZRK9WM,699,699,,01-11-2022
http://www.flipkart.com/shilpkala-casual-sleeveless-printed-women-s-top/p/itme8dpr5wnjfsw2?pid=TOPE8DPRZK96BY25,Shilpkala Casual Sleeveless Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE8DPRZK96BY25,599,599,,01-11-2022
http://www.flipkart.com/shilpkala-casual-sleeveless-self-design-women-s-top/p/itme8dpr9amhdwva?pid=TOPE8DPRCZ3PC3RM,Shilpkala Casual Sleeveless Self Design Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shilpkala Tops""]",TOPE8DPRCZ3PC3RM,599,599,,01-11-2022
http://www.flipkart.com/bluestone-juliette-yellow-gold-diamond-18-k-ring/p/itmea9zxeezyhney?pid=RNGEA9ZXDDFHAVMZ,BlueStone The Juliette Yellow Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGEA9ZXDDFHAVMZ,29348,22644,,01-11-2022
http://www.flipkart.com/karatcraft-om-gold-diamond-18-k-ring/p/itme87fc6gadwq3q?pid=RNGE87FCHF9VVZPN,Karatcraft Om Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE87FCHF9VVZPN,42068,35056,,01-11-2022
http://www.flipkart.com/karatcraft-dulce-gold-diamond-18-k-ring/p/itme7t8fzmppdufg?pid=RNGE864HSZNYXZCG,Karatcraft Dulce Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE864HSZNYXZCG,40267,27223,,01-11-2022
http://www.flipkart.com/soie-casual-festive-formal-lounge-wear-party-sleeveless-embellished-solid-women-s-top/p/itme8vya38ebcnnz?pid=TOPE8VYAKS4VQAN8,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished, Solid Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Soie Tops""]",TOPE8VYAKS4VQAN8,1390,695,,01-11-2022
http://www.flipkart.com/aaliya-casual-sleeveless-embellished-women-s-top/p/itme7dnyyfkbzqek?pid=TOPE7DNYTYVKXH8X,Aaliya Casual Sleeveless Embellished Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Aaliya Tops""]",TOPE7DNYTYVKXH8X,2000,1500,,01-11-2022
http://www.flipkart.com/karatcraft-robini-emerald-gold-diamond-18-k-ring/p/itme88fqhhgcegh9?pid=RNGE88FQ5SDTSFY7,Karatcraft Robini Emerald Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88FQ5SDTSFY7,43481,36234,,01-11-2022
http://www.flipkart.com/499-casual-festive-formal-lounge-wear-party-sleeveless-embellished-women-s-top/p/itme7fr6hnh4hbhq?pid=TOPE7FR6ZHSKHFQZ,"@499 Casual, Festive, Formal, Lounge Wear, Party Sleeveless Embellished Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> @499 Tops""]",TOPE7FR6ZHSKHFQZ,698,342,,01-11-2022
http://www.flipkart.com/karatcraft-om-gold-diamond-18-k-ring/p/itme87fc6gadwq3q?pid=RNGE87FCDWVPDTKV,Karatcraft Om Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE87FCDWVPDTKV,44247,36872,,01-11-2022
http://www.flipkart.com/lee-mark-men-s-solid-formal-shirt/p/itmeeewgur4fzwds?pid=SHTEEEWGVFRE79AH,Lee Mark Men's Solid Formal Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Formal Shirts >> Lee Mark Formal Shirts""]",SHTEEEWGVFRE79AH,1699,599,,01-11-2022
http://www.flipkart.com/kairaa-lounge-wear-sleeveless-embellished-women-s-top/p/itmecjfatfu3zhzy?pid=TOPECJFAHFF9PB94,Kairaa Lounge Wear Sleeveless Embellished Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Kairaa Tops""]",TOPECJFAHFF9PB94,710,710,,01-11-2022
http://www.flipkart.com/soie-casual-sleeveless-solid-women-s-top/p/itmebhja2acfemgh?pid=TOPEBHJAN6UCMYVK,Soie Casual Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Soie Tops""]",TOPEBHJAN6UCMYVK,1089,545,,01-11-2022
http://www.flipkart.com/hichkii-casual-cape-sleeve-embroidered-women-s-top/p/itmebtgctdgz9hzf?pid=TOPEBTGCPSWPYGRM,Hichkii Casual Cape Sleeve Embroidered Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Hichkii Tops""]",TOPEBTGCPSWPYGRM,799,499,,01-11-2022
http://www.flipkart.com/soie-casual-festive-formal-lounge-wear-party-sleeveless-solid-women-s-top/p/itme8vyayd8zpz4u?pid=TOPE8VYAVY9ESVJ6,"Soie Casual, Festive, Formal, Lounge Wear, Party Sleeveless Solid Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Soie Tops""]",TOPE8VYAVY9ESVJ6,1419,710,,01-11-2022
http://www.flipkart.com/clara-certified-katela-8-3-cts-9-25-ratti-zoya-sterling-silver-amethyst-ring/p/itmefp2xxbvfryfr?pid=RNGEFP2XPJWMGMSB,Clara Certified Katela 8.3 cts or 9.25 ratti Zoya Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",RNGEFP2XPJWMGMSB,6160,2760,,01-11-2022
http://www.flipkart.com/clara-certified-katela-6-5-cts-7-25-ratti-elegant-sterling-silver-amethyst-ring/p/itmefp2x5zf7zzmg?pid=RNGEFP2XDHURBWYP,Clara Certified Katela 6.5 cts or 7.25 ratti Elegant Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",RNGEFP2XDHURBWYP,5270,2360,,01-11-2022
http://www.flipkart.com/clara-certified-katela-3-9-cts-4-25-ratti-stunning-sterling-silver-amethyst-ring/p/itmefp2xqsddywuj?pid=RNGEFP2XSXGXBTPX,Clara Certified Katela 3.9 cts or 4.25 ratti Stunning Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",RNGEFP2XSXGXBTPX,4210,1880,,01-11-2022
http://www.flipkart.com/species-striped-round-neck-women-s-sweater/p/itmeeyffhch6ewug?pid=SWTEEYFFFRWGKZR5,SPECIES Striped Round Neck Women's Sweater,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweaters & Pullovers >> SPECIES Sweaters & Pullovers""]",SWTEEYFFFRWGKZR5,1699,1019,,01-11-2022
http://www.flipkart.com/clara-certified-katela-6-5-cts-7-25-ratti-4-prongs-sterling-silver-amethyst-ring/p/itmefp2xxhes6guu?pid=RNGEFP2X2PRDAQPZ,Clara Certified Katela 6.5 cts or 7.25 ratti 4 Prongs Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",RNGEFP2X2PRDAQPZ,5270,2360,,01-11-2022
http://www.flipkart.com/clara-certified-katela-5-5-cts-6-25-ratti-elegant-sterling-silver-amethyst-ring/p/itmefp2xksgcxsuj?pid=RNGEFP2XFY8XDFCE,Clara Certified Katela 5.5 cts or 6.25 ratti Elegant Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",RNGEFP2XFY8XDFCE,4750,2130,,01-11-2022
http://www.flipkart.com/clara-certified-katela-3-cts-3-25-ratti-4-prongs-sterling-silver-amethyst-ring/p/itmefp2xquzgwvtx?pid=RNGEFP2XZSFFAGGV,Clara Certified Katela 3 cts or 3.25 ratti 4 Prongs Sterling Silver Amethyst Ring,"[""Jewellery >> Rings""]",RNGEFP2XZSFFAGGV,3530,1570,,01-11-2022
http://www.flipkart.com/bluestone-princess-gold-diamond-18-k-ring/p/itmdq5ghn8dyj2zy?pid=RNGDQ5GGSFNHNANZ,BlueStone The Princess Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGDQ5GGSFNHNANZ,35415,26984,,01-11-2022
http://www.flipkart.com/varanga-casual-short-sleeve-printed-women-s-top/p/itmec8arhrt6kxzu?pid=TOPEC8AR9XBZHQGH,Varanga Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Varanga Tops""]",TOPEC8AR9XBZHQGH,1199,299,,01-11-2022
http://www.flipkart.com/varanga-casual-short-sleeve-printed-women-s-top/p/itmecrumubrp74hp?pid=TOPECRUNJTYYJBDN,Varanga Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Varanga Tops""]",TOPECRUNJTYYJBDN,1199,479,,01-11-2022
http://www.flipkart.com/orous-casual-3-4-sleeve-printed-women-s-top/p/itme7t4y5qgg8nbu?pid=TOPE7T4YMXRK5BVG,Orous Casual 3/4 Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Orous Tops""]",TOPE7T4YMXRK5BVG,2400,480,,01-11-2022
http://www.flipkart.com/lovelady-wedding-lingerie-set/p/itmeave2yngx5qfb?pid=LINEAVE2XKZNANN3,Lovelady Wedding Lingerie Set,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Lingerie Sets >> Lovelady Lingerie Sets""]",LINEAVE2XKZNANN3,895,725,,01-11-2022
http://www.flipkart.com/nishtaa-yellow-gold-cubic-zirconia-22-k-ring/p/itmdvvybfbfupsbx?pid=RNGDVVYB6RGSAWRZ,Nishtaa Yellow Gold Cubic Zirconia 22 K Ring,"[""Jewellery >> Rings""]",RNGDVVYB6RGSAWRZ,11820,11229,,01-11-2022
http://www.flipkart.com/jaune-women-s-sheath-dress/p/itmedn3ayzgg32dq?pid=DREEDN3AH7TSH3R8,Jaune Women's Sheath Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Jaune Dresses""]",DREEDN3AH7TSH3R8,2899,1499,,01-11-2022
http://www.flipkart.com/living-world-home-stop-solid-wood-display-unit/p/itmeac6syxng3yma?pid=DSUEAC6SFWFUDRPB,Living World by Home Stop Solid Wood Display Unit,"[""Furniture >> Living Room >> Display Units""]",DSUEAC6SFWFUDRPB,5499,5499,,01-11-2022
http://www.flipkart.com/status-quo-men-s-solid-casual-shirt/p/itme62wfuujdvvsn?pid=SHTE62WFHSE7YFHS,Status Quo Men's Solid Casual Shirt,"[""Clothing >> Men's Clothing >> Shirts >> Casual & Party Wear Shirts >> Status Quo Casual & Party Wear Shirts""]",SHTE62WFHSE7YFHS,1699,849,,01-11-2022
http://www.flipkart.com/asian-gems-jewels-6-25-ratti-5-dhaatu-sterling-silver-metal-alloy-cat-s-eye-na-k-ring/p/itmebpu7x2crhhhv?pid=RNGEBPU7PG8W88TV,"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring","[""Jewellery >> Rings""]",RNGEBPU7PG8W88TV,1656,828,,01-11-2022
http://www.flipkart.com/asian-gems-jewels-5-dhaatu-metal-alloy-zircon-ring/p/itme7w8ts4fz5mse?pid=RNGE7W8T7MYQQEFR,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring","[""Jewellery >> Rings""]",RNGE7W8T7MYQQEFR,3030,757,,01-11-2022
http://www.flipkart.com/sarva-casual-party-sleeveless-self-design-printed-women-s-top/p/itmecfn94e2jds3h?pid=TOPECFN9VXARJU8P,"Sarva Casual, Party Sleeveless Self Design, Printed Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Sarva Tops""]",TOPECFN9VXARJU8P,2325,775,,01-11-2022
http://www.flipkart.com/sarva-party-casual-sleeveless-self-design-women-s-top/p/itmecgfuzhnn4m3f?pid=TOPECGFUVZHKUFNN,"Sarva Party, Casual Sleeveless Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Sarva Tops""]",TOPECGFUVZHKUFNN,2550,850,,01-11-2022
http://www.flipkart.com/prettypataka-party-full-sleeve-woven-women-s-top/p/itme9rcy7vgkykbf?pid=TOPE9RCYS54YZNFG,PrettyPataka Party Full Sleeve Woven Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> PrettyPataka Tops""]",TOPE9RCYS54YZNFG,2500,899,,01-11-2022
http://www.flipkart.com/sarva-party-formal-casual-sleeveless-embellished-women-s-top/p/itmecwg8ky5ekfbr?pid=TOPECWG8VERZQNGA,"Sarva Party, Formal, Casual Sleeveless Embellished Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Sarva Tops""]",TOPECWG8VERZQNGA,2700,899,,01-11-2022
http://www.flipkart.com/tenn-casual-party-sleeveless-floral-print-women-s-top/p/itmedm577fvcbjm9?pid=TOPEDM57CZDENHEG,"Tenn Casual, Party Sleeveless Floral Print Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tenn Tops""]",TOPEDM57CZDENHEG,2000,699,,01-11-2022
http://www.flipkart.com/maggie-party-sleeveless-floral-print-women-s-top/p/itmeccmnza3fzbxy?pid=TOPECCMNG24UGAHX,Maggie Party Sleeveless Floral Print Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Maggie Tops""]",TOPECCMNG24UGAHX,1999,599,,01-11-2022
http://www.flipkart.com/retaaz-casual-party-festive-sleeveless-floral-print-women-s-top/p/itmedyhyq2yxpufu?pid=TOPEDYHYGWZS3YM6,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Retaaz Tops""]",TOPEDYHYGWZS3YM6,2999,829,,01-11-2022
http://www.flipkart.com/retaaz-casual-party-festive-sleeveless-floral-print-women-s-top/p/itmedyhy9mry4etr?pid=TOPEDYHYEY5JAKCY,"Retaaz Casual, Party, Festive Sleeveless Floral Print Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Retaaz Tops""]",TOPEDYHYEY5JAKCY,2999,829,,01-11-2022
http://www.flipkart.com/bostan-running-shoes/p/itmecehrzvzvtryz?pid=SHOECEHRSPNUVTHH,Bostan Running Shoes,"[""Footwear >> Kids' & Infant Footwear >> For Boys >> Sports Shoes""]",SHOECEHRSPNUVTHH,499,499,,01-11-2022
http://www.flipkart.com/urban-fashion-bank-casual-party-festive-lounge-wear-sleeveless-embellished-women-s-top/p/itme9yrgtky79dcs?pid=TOPEBNGP7UKPXDJD,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Embellished Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Urban Fashion Bank Tops""]",TOPEBNGP7UKPXDJD,600,365,,01-11-2022
http://www.flipkart.com/wowww-casual-short-sleeve-solid-women-s-top/p/itmecxkndanvmhby?pid=TOPECXKMNE823KRG,Wowww Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Wowww  Tops""]",TOPECXKMNE823KRG,1500,850,,01-11-2022
http://www.flipkart.com/urban-fashion-bank-casual-party-festive-lounge-wear-sleeveless-printed-women-s-top/p/itmedhatvnsjx7ue?pid=TOPEDHATHJRHTNMP,"Urban Fashion Bank Casual, Party, Festive, Lounge Wear Sleeveless Printed Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Urban Fashion Bank Tops""]",TOPEDHATHJRHTNMP,1500,450,,01-11-2022
http://www.flipkart.com/urban-fashion-bank-casual-3-4-sleeve-solid-women-s-top/p/itmebrygv58nhh3z?pid=TOPEBRYGRZFGPMHP,Urban Fashion Bank Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Urban Fashion Bank Tops""]",TOPEBRYGRZFGPMHP,700,355,,01-11-2022
http://www.flipkart.com/hangover-solid-round-neck-women-s-sweater/p/itmedp5sjnyykkhh?pid=SWTEDP6QUEYGXGDG,Hangover Solid Round Neck Women's Sweater,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweaters & Pullovers >> Hangover Sweaters & Pullovers""]",SWTEDP6QUEYGXGDG,1599,499,,01-11-2022
http://www.flipkart.com/elson-self-design-v-neck-women-s-sweater/p/itmedmx4fxkhahf9?pid=SWTEDMX4BW4KYHZS,Elson Self Design V-neck Women's Sweater,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweaters & Pullovers >> Elson Sweaters & Pullovers""]",SWTEDMX4BW4KYHZS,1595,1595,,01-11-2022
http://www.flipkart.com/wearyourshine-pcj-adriyel-gold-diamond-18-k-ring/p/itmecevyhguzqtjc?pid=RNGECEVYCZNGJBHY,WearYourShine by PCJ The Adriyel Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGECEVYCZNGJBHY,28963,28963,,01-11-2022
http://www.flipkart.com/asian-gems-jewels-5-25-ratti-5-dhaatu-sterling-silver-metal-alloy-coral-ring/p/itmebpu6pf5uhvc9?pid=RNGEBPU67KZEYWAR,"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring","[""Jewellery >> Rings""]",RNGEBPU67KZEYWAR,1743,872,,01-11-2022
http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nzrscwefyp?pid=TOPE45NZKEMCDZXX,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",TOPE45NZKEMCDZXX,999,899,,01-11-2022
http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nzgqmgxrpy?pid=TOPE45NZFFUDHKZR,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",TOPE45NZFFUDHKZR,999,899,,01-11-2022
http://www.flipkart.com/colbrii-casual-full-sleeve-printed-women-s-top/p/itme8y6tvpxnymnw?pid=TOPE8Y6THTGRDF9D,Colbrii Casual Full Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Colbrii Tops""]",TOPE8Y6THTGRDF9D,1100,700,,01-11-2022
http://www.flipkart.com/kuberbox-ravishing-ring-white-gold-diamond-topaz-14k-14-k/p/itmecnh3bj5wg2bf?pid=RNGECNH3EGGBCQSQ,"KuberBox Ravishing Ring White Gold Diamond, Topaz 14K White Gold 14 K Ring","[""Jewellery >> Rings""]",RNGECNH3EGGBCQSQ,8538,8538,,01-11-2022
http://www.flipkart.com/my-addiction-casual-full-sleeve-embroidered-women-s-top/p/itme93ygkjpcapag?pid=TOPE93YGJJ5ADUKV,My Addiction Casual Full Sleeve Embroidered Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> My Addiction Tops""]",TOPE93YGJJ5ADUKV,1199,579,,01-11-2022
http://www.flipkart.com/sfds-casual-formal-party-full-sleeve-printed-women-s-top/p/itme97ajnh9sjzyd?pid=TOPE97AK3PDMAFKQ,"SFDS Casual, Formal, Party Full Sleeve Printed Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> SFDS Tops""]",TOPE97AK3PDMAFKQ,2500,999,,01-11-2022
http://www.flipkart.com/membooz-casual-party-short-sleeve-self-design-women-s-top/p/itmee2ffehgksmxg?pid=TOPEE2FFAXQGSUZH,"Membooz Casual, Party Short Sleeve Self Design Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Membooz Tops""]",TOPEE2FFAXQGSUZH,1200,689,,01-11-2022
http://www.flipkart.com/sheezworld-casual-full-sleeve-self-design-women-s-top/p/itme36a7sxgypwhq?pid=TOPE36A748VYDDEX,Sheezworld Casual Full Sleeve Self Design Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Sheezworld Tops""]",TOPE36A748VYDDEX,1295,1295,,01-11-2022
http://www.flipkart.com/karatcraft-wadell-gold-diamond-18-k-ring/p/itme7t8fdbd5zjz4?pid=RNGE864HQQUYJQHB,Karatcraft Wadell Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE864HQQUYJQHB,42321,28317,,01-11-2022
http://www.flipkart.com/karatcraft-twinoh-gold-diamond-18-k-ring/p/itme88frkk3au7n9?pid=RNGE88FQG4EH5K9X,Karatcraft Twinoh Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88FQG4EH5K9X,32528,20672,,01-11-2022
http://www.flipkart.com/karatcraft-clariz-gold-diamond-18-k-ring/p/itme87fcaxfx58gf?pid=RNGE87FCFE8MKGZD,Karatcraft Clariz Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE87FCFE8MKGZD,32658,20727,,01-11-2022
http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme2y6dyvhvhmrt?pid=DREE2Y6DVEKVVQQS,Herberto Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",DREE2Y6DVEKVVQQS,1699,971,,01-11-2022
http://www.flipkart.com/karatcraft-solitana-gold-diamond-18-k-ring/p/itme88q9qhe3spmr?pid=RNGE88Q9GVMYM6SF,Karatcraft Solitana Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88Q9GVMYM6SF,30176,20749,,01-11-2022
http://www.flipkart.com/karatcraft-celebra-gold-diamond-18-k-ring/p/itme88q9dhuxjehu?pid=RNGE88Q94HF6SCCG,Karatcraft Celebra Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88Q94HF6SCCG,32524,20586,,01-11-2022
http://www.flipkart.com/kids-board-girl-s-gathered-dress/p/itmebaq9wj9ygqvd?pid=DREEBAQ9YMYF2Y3N,Kids On Board Girl's Gathered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Kids On Board Dresses""]",DREEBAQ9YMYF2Y3N,1499,699,,01-11-2022
http://www.flipkart.com/abhira-girl-s-a-line-dress/p/itmeab2fcfks9cvr?pid=DREEAB2FWGHYANVZ,ABHIRA Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> ABHIRA Dresses""]",DREEAB2FWGHYANVZ,1999,699,,01-11-2022
http://www.flipkart.com/herberto-girl-s-high-low-dress/p/itme3kkwfwvgqtst?pid=DREE3KKWWG8DBHHA,Herberto Girl's High Low Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",DREE3KKWWG8DBHHA,1899,1025,,01-11-2022
http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme3kkwxd7fc8uf?pid=DREE3KKWWM9FZD8U,Herberto Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",DREE3KKWWM9FZD8U,1899,949,,01-11-2022
http://www.flipkart.com/fasense-women-s-nighty/p/itmeba9vfkzzjeft?pid=NDNEBA9V9FRP4HWZ,Fasense Women's Nighty,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Night Dresses & Nighties >> Fasense Night Dresses & Nighties""]",NDNEBA9V9FRP4HWZ,1099,439,,01-11-2022
http://www.flipkart.com/megha-casual-short-sleeve-printed-women-s-top/p/itmebjbbkfybgc3s?pid=TOPEBJBB4TT4FWPD,Megha Casual Short Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Megha Tops""]",TOPEBJBB4TT4FWPD,310,310,,01-11-2022
http://www.flipkart.com/karatcraft-duilla-ruby-gold-diamond-18-k-ring/p/itme87fc9mqsf4bn?pid=RNGE87FCBK6ZAZYZ,Karatcraft Duilla Ruby Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE87FCBK6ZAZYZ,49999,42262,,01-11-2022
http://www.flipkart.com/karatcraft-journa-gold-diamond-18-k-ring/p/itme88frhjzyxd6n?pid=RNGE88FRJEJZ5GSD,Karatcraft Journa Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE88FRJEJZ5GSD,45345,37787,,01-11-2022
http://www.flipkart.com/caratlane-fantasia-band-white-gold-diamond-18-k-ring/p/itme65fhprvhvh2g?pid=RNGE65FHHH3BDRDQ,CaratLane Fantasia Band White Gold Diamond 18 K Ring,"[""Jewellery >> Rings""]",RNGE65FHHH3BDRDQ,31033,31033,,01-11-2022
http://www.flipkart.com/karigaari-set-5-adivasi-doing-merry-trumpet-showpiece-30-cm/p/itme7s69nezjhhdw?pid=SHIE7S69NVNJTJ3E,Karigaari Set Of 5 Adivasi Doing Merry On Trumpet Showpiece  -  30 cm,"[""Home Decor & Festive Needs >> Showpieces >> Karigaari Showpieces""]",SHIE7S69NVNJTJ3E,4500,2050,,01-11-2022
